student_id,department,cgpa,aptitude_score,technical_score,projects_count,internships_count,dsa_problems_solved,backlogs_count,certifications_count,soft_skills_score,placement_score,is_placed,hiring_tier,ctc_lpa
STU-2289,Computer Science,5.93,73,53,2,1,91,1,0,74,56.86,1,Tier 3 Enterprise,6.13
STU-2290,Information Science,9.22,81,100,0,1,142,1,2,46,71.79,1,Tier 2 Tech,15.82
STU-2291,Computer Science,6.32,70,54,2,1,72,0,1,84,66.19,1,Tier 3 Enterprise,6.26
STU-2292,Electronics & Communication,7.84,88,99,2,0,82,0,1,95,80.33,1,Tier 2 Tech,10.39
STU-2293,Electronics & Communication,6.39,79,67,3,0,16,0,1,61,65.03,1,Tier 3 Enterprise,4.5
STU-2294,Mechanical Engineering,6.95,41,68,3,1,270,0,1,62,71.31,1,Tier 2 Tech,17.38
STU-2295,Computer Science,6.68,64,70,1,3,290,0,0,79,86.99,1,Tier 2 Tech,16.02
STU-2296,Computer Science,6.93,64,92,1,0,126,1,1,91,53.31,0,Unplaced,0.0
STU-2297,Computer Science,7.01,78,58,1,1,1,0,3,73,72.93,1,Tier 2 Tech,8.23
STU-2298,Electronics & Communication,7.0,35,56,3,0,84,0,1,59,61.23,1,Tier 3 Enterprise,7.29
STU-2299,Electronics & Communication,8.52,100,72,2,0,109,0,3,71,82.9,1,Tier 2 Tech,13.91
STU-2300,Computer Science,6.38,79,63,5,1,480,0,1,61,90.98,1,Tier 2 Tech,13.19
STU-2301,Artificial Intelligence & Machine Learning,7.84,74,57,1,1,480,2,3,65,54.29,0,Unplaced,0.0
STU-2302,Computer Science,8.94,88,83,4,0,214,2,0,70,61.99,1,Tier 3 Enterprise,4.05
STU-2303,Information Science,7.04,100,85,3,1,7,0,1,62,86.52,1,Tier 2 Tech,15.81
STU-2304,Electronics & Communication,6.81,84,67,1,2,336,0,1,64,86.23,1,Tier 2 Tech,9.98
STU-2305,Civil Engineering,7.35,85,67,2,3,104,0,1,74,81.75,1,Tier 2 Tech,15.28
STU-2306,Electronics & Communication,8.9,73,77,4,0,177,1,2,76,64.93,1,Tier 3 Enterprise,4.06
STU-2307,Mechanical Engineering,7.81,70,83,0,1,57,0,0,56,70.99,1,Tier 2 Tech,15.96
STU-2308,Computer Science,7.02,65,59,1,0,42,0,0,78,64.76,1,Tier 3 Enterprise,4.09
STU-2309,Mechanical Engineering,8.13,60,95,1,0,68,0,0,69,67.83,1,Tier 2 Tech,10.36
STU-2310,Computer Science,6.39,62,82,3,1,17,0,1,82,73.71,1,Tier 2 Tech,10.68
STU-2311,Civil Engineering,8.35,53,81,1,1,48,0,1,83,65.42,1,Tier 3 Enterprise,4.63
STU-2312,Information Science,8.05,70,76,1,0,214,0,2,67,76.0,1,Tier 2 Tech,12.81
STU-2313,Mechanical Engineering,7.26,48,80,3,3,4,0,4,81,74.74,1,Tier 2 Tech,10.84
STU-2314,Information Science,6.68,74,76,2,2,17,0,3,63,77.06,1,Tier 2 Tech,17.93
STU-2315,Electronics & Communication,6.62,71,56,6,1,14,3,1,89,28.62,0,Unplaced,0.0
STU-2316,Information Science,8.19,74,72,4,1,56,0,0,64,80.41,1,Tier 2 Tech,13.8
STU-2317,Electronics & Communication,8.95,64,70,1,0,480,0,1,78,76.2,1,Tier 2 Tech,13.66
STU-2318,Computer Science,6.9,100,71,1,1,20,2,4,71,49.31,0,Unplaced,0.0
STU-2319,Computer Science,8.1,91,83,1,0,17,1,0,61,55.44,1,Tier 3 Enterprise,4.88
STU-2320,Computer Science,5.3,54,40,3,2,271,0,0,84,69.59,1,Tier 2 Tech,12.09
STU-2321,Computer Science,6.96,75,63,7,0,235,0,1,66,76.55,1,Tier 2 Tech,9.24
STU-2322,Civil Engineering,7.57,63,59,3,0,3,0,0,53,58.6,1,Tier 3 Enterprise,7.05
STU-2323,Computer Science,6.6,57,55,1,1,153,1,2,45,47.24,0,Unplaced,0.0
STU-2324,Artificial Intelligence & Machine Learning,6.57,53,70,1,0,117,3,4,63,17.9,0,Unplaced,0.0
STU-2325,Computer Science,6.87,78,59,1,0,160,0,4,90,68.27,1,Tier 2 Tech,11.31
STU-2326,Computer Science,7.92,62,72,1,1,75,0,1,89,73.84,1,Tier 2 Tech,15.52
STU-2327,Mechanical Engineering,7.39,85,54,2,2,480,0,4,65,89.93,1,Tier 2 Tech,11.72
STU-2328,Electronics & Communication,5.14,85,54,2,1,4,0,0,69,60.35,1,Tier 3 Enterprise,7.96
STU-2329,Information Science,5.27,91,53,1,0,29,0,2,68,63.76,1,Tier 3 Enterprise,4.68
STU-2330,Electronics & Communication,6.93,60,60,3,0,55,0,2,57,59.1,1,Tier 3 Enterprise,4.01
STU-2331,Electronics & Communication,8.1,78,74,1,0,65,0,3,62,66.43,1,Tier 3 Enterprise,6.38
STU-2332,Computer Science,5.0,80,53,0,1,279,0,1,85,69.84,1,Tier 2 Tech,17.53
STU-2333,Artificial Intelligence & Machine Learning,7.05,65,60,2,1,90,0,2,80,76.81,1,Tier 2 Tech,14.47
STU-2334,Artificial Intelligence & Machine Learning,7.02,61,53,6,0,5,0,4,77,73.26,1,Tier 2 Tech,8.86
STU-2335,Electronics & Communication,9.13,94,100,1,0,57,0,1,57,84.56,1,Tier 2 Tech,13.4
STU-2336,Computer Science,7.18,75,63,2,0,59,0,2,75,69.02,1,Tier 2 Tech,17.09
STU-2337,Electronics & Communication,8.02,80,75,1,0,370,1,0,46,57.89,1,Tier 3 Enterprise,4.03
STU-2338,Computer Science,7.76,60,84,3,0,100,0,3,84,75.37,1,Tier 2 Tech,9.67
STU-2339,Computer Science,5.26,54,89,1,1,111,1,2,77,50.63,0,Unplaced,0.0
STU-2340,Computer Science,8.45,64,67,1,0,137,0,1,57,69.68,1,Tier 2 Tech,16.15
STU-2341,Information Science,7.84,70,79,2,1,161,2,2,93,52.31,0,Unplaced,0.0
STU-2342,Civil Engineering,8.16,57,70,3,1,110,1,4,52,66.67,1,Tier 3 Enterprise,7.58
STU-2343,Electronics & Communication,9.9,71,85,1,0,29,0,1,80,68.34,1,Tier 2 Tech,15.07
STU-2344,Electronics & Communication,5.31,48,47,4,1,227,0,0,80,69.46,1,Tier 2 Tech,17.92
STU-2345,Information Science,9.5,56,76,3,1,144,0,0,59,85.24,1,Tier 2 Tech,8.9
STU-2346,Computer Science,7.28,81,69,3,0,148,2,1,73,44.86,0,Unplaced,0.0
STU-2347,Information Science,7.92,80,60,4,2,480,0,1,54,97.92,1,Tier 2 Tech,13.46
STU-2348,Artificial Intelligence & Machine Learning,7.55,66,81,2,0,178,0,1,45,70.68,1,Tier 2 Tech,14.85
STU-2349,Computer Science,7.13,57,69,3,2,194,0,1,61,82.32,1,Tier 2 Tech,15.03
STU-2350,Civil Engineering,6.97,57,71,2,1,332,1,0,66,56.83,1,Tier 3 Enterprise,7.17
STU-2351,Electronics & Communication,7.96,66,71,4,1,18,0,1,81,84.99,1,Tier 2 Tech,17.18
STU-2352,Information Science,5.93,81,55,1,2,75,0,2,74,73.97,1,Tier 2 Tech,11.62
STU-2353,Electronics & Communication,8.43,84,82,2,2,95,0,1,75,88.84,1,Tier 2 Tech,8.43
STU-2354,Information Science,7.14,65,57,4,1,43,0,2,61,76.27,1,Tier 2 Tech,11.62
STU-2355,Civil Engineering,6.36,55,59,1,1,201,0,1,67,65.98,1,Tier 3 Enterprise,6.69
STU-2356,Artificial Intelligence & Machine Learning,7.1,75,60,3,0,158,0,3,62,73.96,1,Tier 2 Tech,10.13
STU-2357,Information Science,8.98,60,74,5,1,140,1,1,59,76.36,1,Tier 2 Tech,16.1
STU-2358,Computer Science,7.01,64,46,2,0,480,1,0,66,54.85,0,Unplaced,0.0
STU-2359,Electronics & Communication,7.99,90,89,0,0,33,1,2,74,53.44,0,Unplaced,0.0
STU-2360,Artificial Intelligence & Machine Learning,6.8,83,59,1,2,146,0,2,67,85.47,1,Tier 2 Tech,10.2
STU-2361,Computer Science,8.43,74,91,1,0,88,1,1,70,64.58,1,Tier 3 Enterprise,4.04
STU-2362,Electronics & Communication,8.35,54,89,0,0,41,0,2,82,66.86,1,Tier 3 Enterprise,6.03
STU-2363,Electronics & Communication,9.63,74,76,0,1,19,0,3,67,76.16,1,Tier 2 Tech,15.26
STU-2364,Electronics & Communication,7.41,86,60,4,0,248,2,2,57,40.41,0,Unplaced,0.0
STU-2365,Computer Science,8.34,66,100,3,0,99,1,2,80,70.04,1,Tier 2 Tech,11.5
STU-2366,Electronics & Communication,7.71,90,91,3,1,191,0,2,77,90.21,1,Tier 2 Tech,15.49
STU-2367,Artificial Intelligence & Machine Learning,9.03,90,83,1,1,86,1,1,77,69.98,1,Tier 2 Tech,12.38
STU-2368,Computer Science,6.81,95,69,1,1,27,3,0,81,23.41,0,Unplaced,0.0
STU-2369,Computer Science,8.42,76,73,1,1,45,0,1,79,79.3,1,Tier 2 Tech,9.72
STU-2370,Artificial Intelligence & Machine Learning,7.39,80,75,7,1,52,0,2,74,81.14,1,Tier 2 Tech,8.91
STU-2371,Computer Science,7.53,91,65,0,1,397,1,2,100,71.01,1,Tier 2 Tech,15.11
STU-2372,Civil Engineering,7.7,78,53,2,1,0,0,0,58,70.69,1,Tier 2 Tech,11.86
STU-2373,Information Science,7.88,64,61,3,1,466,0,2,66,83.93,1,Tier 2 Tech,17.13
STU-2374,Computer Science,7.47,65,71,6,2,432,1,2,85,86.44,1,Tier 2 Tech,13.4
STU-2375,Civil Engineering,7.84,75,63,4,0,480,0,3,75,81.94,1,Tier 2 Tech,11.48
STU-2376,Information Science,9.34,53,86,2,0,71,0,2,83,78.85,1,Tier 2 Tech,11.49
STU-2377,Information Science,8.68,69,70,1,0,365,0,2,76,75.04,1,Tier 2 Tech,9.31
STU-2378,Information Science,8.56,87,72,2,1,55,0,0,90,92.89,1,Tier 2 Tech,13.94
STU-2379,Electronics & Communication,7.1,41,77,2,0,2,3,2,61,16.8,0,Unplaced,0.0
STU-2380,Computer Science,6.62,93,67,1,1,27,0,2,90,78.66,1,Tier 2 Tech,13.82
STU-2381,Information Science,8.65,87,81,0,2,319,0,0,88,91.96,1,Tier 1 Product,37.2
STU-2382,Artificial Intelligence & Machine Learning,8.56,65,89,0,1,1,3,2,59,23.88,0,Unplaced,0.0
STU-2383,Computer Science,9.22,79,90,2,0,86,2,2,81,52.42,0,Unplaced,0.0
STU-2384,Electronics & Communication,6.94,72,81,4,1,8,0,0,73,80.9,1,Tier 2 Tech,10.01
STU-2385,Computer Science,7.35,89,66,1,0,37,2,2,66,40.77,0,Unplaced,0.0
STU-2386,Mechanical Engineering,5.8,85,54,0,1,10,0,0,51,52.42,0,Unplaced,0.0
STU-2387,Computer Science,7.17,52,56,4,1,215,0,1,61,74.2,1,Tier 2 Tech,10.91
STU-2388,Artificial Intelligence & Machine Learning,8.7,80,77,5,0,98,0,1,82,89.51,1,Tier 2 Tech,8.97
STU-2389,Information Science,7.09,69,78,2,2,255,0,2,83,92.53,1,Tier 2 Tech,10.95
STU-2390,Computer Science,8.3,73,91,1,0,128,0,3,71,74.59,1,Tier 2 Tech,12.28
STU-2391,Computer Science,7.39,61,80,3,3,389,0,2,83,88.46,1,Tier 2 Tech,17.64
STU-2392,Computer Science,7.96,96,57,1,0,78,0,3,85,73.94,1,Tier 2 Tech,14.53
STU-2393,Information Science,6.34,86,73,3,0,111,0,0,75,68.21,1,Tier 2 Tech,15.83
STU-2394,Computer Science,7.69,61,55,0,0,94,0,2,65,60.63,1,Tier 3 Enterprise,5.3
STU-2395,Mechanical Engineering,5.0,53,60,0,0,72,0,1,79,57.35,1,Tier 3 Enterprise,4.58
STU-2396,Information Science,7.39,66,67,3,1,205,0,0,79,75.5,1,Tier 2 Tech,10.57
STU-2397,Computer Science,5.81,78,65,3,1,113,0,2,82,78.33,1,Tier 2 Tech,10.56
STU-2398,Electronics & Communication,8.93,75,70,1,1,177,0,2,84,85.88,1,Tier 2 Tech,13.83
STU-2399,Electronics & Communication,8.46,89,91,0,0,169,0,3,57,80.06,1,Tier 2 Tech,11.41
STU-2400,Computer Science,8.11,83,62,1,0,23,0,1,67,67.97,1,Tier 2 Tech,16.57
STU-2401,Computer Science,9.27,85,79,0,1,115,0,1,51,79.89,1,Tier 2 Tech,17.89
STU-2402,Computer Science,6.56,76,54,1,0,24,1,1,82,43.06,0,Unplaced,0.0
STU-2403,Electronics & Communication,9.52,52,70,0,1,96,4,2,71,9.75,0,Unplaced,0.0
STU-2404,Electronics & Communication,8.63,69,81,2,1,124,1,1,79,72.56,1,Tier 2 Tech,11.43
STU-2405,Information Science,7.34,86,88,3,0,480,0,1,56,90.47,1,Tier 2 Tech,15.05
STU-2406,Mechanical Engineering,8.85,71,100,2,1,3,0,0,90,84.95,1,Tier 2 Tech,14.57
STU-2407,Mechanical Engineering,6.38,79,64,6,1,10,0,1,59,73.35,1,Tier 2 Tech,9.94
STU-2408,Electronics & Communication,6.69,67,76,5,1,8,2,2,83,44.26,0,Unplaced,0.0
STU-2409,Civil Engineering,6.93,57,69,1,0,55,0,1,75,59.84,1,Tier 3 Enterprise,7.67
STU-2410,Computer Science,7.02,70,73,2,0,189,0,3,71,78.78,1,Tier 2 Tech,9.99
STU-2411,Computer Science,6.44,76,60,2,0,204,0,1,70,73.21,1,Tier 2 Tech,15.37
STU-2412,Computer Science,8.95,62,85,2,0,146,1,3,66,60.99,1,Tier 3 Enterprise,5.39
STU-2413,Computer Science,7.32,68,75,3,0,249,0,2,89,82.42,1,Tier 2 Tech,11.67
STU-2414,Information Science,7.99,58,70,2,2,42,0,0,74,76.24,1,Tier 2 Tech,12.55
STU-2415,Artificial Intelligence & Machine Learning,6.97,87,66,0,1,10,1,2,58,58.77,1,Tier 3 Enterprise,7.46
STU-2416,Computer Science,5.6,67,56,3,1,6,0,0,69,66.12,1,Tier 3 Enterprise,4.56
STU-2417,Computer Science,7.9,92,83,7,0,210,0,2,75,86.15,1,Tier 2 Tech,8.55
STU-2418,Information Science,5.5,93,45,1,2,144,0,5,84,79.47,1,Tier 2 Tech,12.02
STU-2419,Artificial Intelligence & Machine Learning,7.52,70,71,3,0,131,0,1,66,76.64,1,Tier 2 Tech,8.56
STU-2420,Computer Science,6.09,57,79,1,1,45,0,1,67,67.58,1,Tier 2 Tech,14.88
STU-2421,Information Science,9.79,42,100,2,3,52,0,1,74,91.69,1,Tier 2 Tech,15.6
STU-2422,Computer Science,8.6,51,94,2,1,349,0,0,84,90.79,1,Tier 1 Product,38.51
STU-2423,Computer Science,7.72,52,74,1,3,7,1,0,57,53.23,0,Unplaced,0.0
STU-2424,Artificial Intelligence & Machine Learning,8.99,91,87,1,1,163,0,3,80,90.86,1,Tier 2 Tech,15.44
STU-2425,Artificial Intelligence & Machine Learning,6.67,73,75,3,0,40,0,1,68,68.31,1,Tier 2 Tech,17.16
STU-2426,Computer Science,8.2,77,93,3,0,4,0,0,70,81.17,1,Tier 2 Tech,15.48
STU-2427,Artificial Intelligence & Machine Learning,7.82,40,55,2,0,149,1,0,98,46.15,0,Unplaced,0.0
STU-2428,Electronics & Communication,7.89,55,61,2,0,44,0,3,71,65.07,1,Tier 3 Enterprise,7.74
STU-2429,Civil Engineering,9.0,84,97,2,1,140,0,0,83,94.26,1,Tier 2 Tech,9.93
STU-2430,Information Science,8.41,76,76,0,0,135,0,2,82,77.02,1,Tier 2 Tech,13.0
STU-2431,Information Science,7.92,69,68,3,2,84,0,4,59,91.67,1,Tier 2 Tech,17.94
STU-2432,Information Science,5.78,79,45,3,0,165,0,0,51,68.16,1,Tier 2 Tech,14.82
STU-2433,Electronics & Communication,6.54,94,58,2,1,95,1,0,83,60.51,1,Tier 3 Enterprise,7.51
STU-2434,Computer Science,7.47,68,57,1,3,37,0,1,60,70.33,1,Tier 2 Tech,8.3
STU-2435,Computer Science,7.7,72,94,2,0,145,2,4,54,46.05,0,Unplaced,0.0
STU-2436,Computer Science,6.36,74,62,5,1,97,0,2,86,78.79,1,Tier 2 Tech,16.72
STU-2437,Electronics & Communication,9.9,100,90,0,1,1,1,1,61,69.6,1,Tier 2 Tech,14.98
STU-2438,Computer Science,9.27,42,92,0,0,255,0,5,64,75.31,1,Tier 2 Tech,9.71
STU-2439,Electronics & Communication,8.26,81,87,1,1,86,0,0,97,82.63,1,Tier 2 Tech,8.26
STU-2440,Artificial Intelligence & Machine Learning,7.68,70,82,2,0,223,0,1,54,80.3,1,Tier 2 Tech,10.6
STU-2441,Computer Science,7.37,79,81,2,1,235,0,3,58,84.73,1,Tier 2 Tech,17.16
STU-2442,Electronics & Communication,6.55,62,58,1,1,64,1,0,68,46.51,0,Unplaced,0.0
STU-2443,Information Science,7.69,71,70,5,1,77,0,1,71,83.11,1,Tier 2 Tech,14.68
STU-2444,Civil Engineering,7.88,81,82,0,1,59,0,2,63,72.43,1,Tier 2 Tech,17.19
STU-2445,Computer Science,6.23,100,56,1,0,65,0,3,60,67.74,1,Tier 2 Tech,12.46
STU-2446,Electronics & Communication,7.97,83,75,2,1,248,1,1,92,75.34,1,Tier 2 Tech,17.37
STU-2447,Mechanical Engineering,7.43,60,75,3,2,170,0,3,77,87.21,1,Tier 2 Tech,12.63
STU-2448,Artificial Intelligence & Machine Learning,5.5,66,63,2,2,14,1,0,81,56.83,1,Tier 3 Enterprise,4.82
STU-2449,Electronics & Communication,6.65,65,47,0,1,103,1,1,72,42.34,0,Unplaced,0.0
STU-2450,Information Science,7.15,46,76,2,0,480,1,2,77,61.45,1,Tier 3 Enterprise,4.61
STU-2451,Electronics & Communication,9.68,67,87,0,3,99,0,0,85,79.17,1,Tier 2 Tech,17.94
STU-2452,Civil Engineering,8.21,82,84,2,0,169,0,2,62,80.32,1,Tier 2 Tech,11.34
STU-2453,Electronics & Communication,6.13,54,68,6,1,161,0,2,77,77.61,1,Tier 2 Tech,9.6
STU-2454,Computer Science,8.13,86,93,3,0,47,1,0,82,65.69,1,Tier 3 Enterprise,4.03
STU-2455,Artificial Intelligence & Machine Learning,5.9,78,72,0,3,51,1,3,92,63.81,1,Tier 3 Enterprise,5.14
STU-2456,Electronics & Communication,8.79,61,95,3,1,141,0,1,97,93.7,1,Tier 2 Tech,16.89
STU-2457,Electronics & Communication,7.08,70,83,1,1,76,1,2,74,58.21,1,Tier 3 Enterprise,6.14
STU-2458,Computer Science,7.5,94,74,1,0,92,0,2,87,77.1,1,Tier 2 Tech,14.32
STU-2459,Electronics & Communication,9.06,82,84,4,1,137,0,1,45,95.56,1,Tier 2 Tech,17.22
STU-2460,Information Science,6.18,72,70,3,1,165,0,1,92,81.23,1,Tier 2 Tech,13.13
STU-2461,Electronics & Communication,6.06,68,67,0,1,34,3,0,65,14.23,0,Unplaced,0.0
STU-2462,Computer Science,6.96,73,64,0,0,17,1,0,71,40.19,0,Unplaced,0.0
STU-2463,Electronics & Communication,8.74,64,85,0,1,37,1,2,79,57.52,1,Tier 3 Enterprise,7.35
STU-2464,Artificial Intelligence & Machine Learning,5.93,42,59,5,0,77,2,1,72,34.07,0,Unplaced,0.0
STU-2465,Computer Science,5.0,100,43,2,1,46,0,1,76,70.89,1,Tier 2 Tech,11.24
STU-2466,Artificial Intelligence & Machine Learning,7.1,74,81,5,0,92,2,0,93,52.68,0,Unplaced,0.0
STU-2467,Information Science,8.21,77,78,0,0,6,0,0,69,67.96,1,Tier 2 Tech,17.77
STU-2468,Civil Engineering,8.92,71,100,3,0,78,1,2,60,63.04,1,Tier 3 Enterprise,4.32
STU-2469,Mechanical Engineering,7.09,61,52,5,0,50,1,1,95,51.91,0,Unplaced,0.0
STU-2470,Electronics & Communication,7.15,69,63,2,0,84,0,0,80,63.29,1,Tier 3 Enterprise,6.9
STU-2471,Electronics & Communication,8.87,49,83,4,2,60,0,3,97,96.94,1,Tier 2 Tech,14.61
STU-2472,Civil Engineering,5.54,100,67,2,1,36,0,1,84,74.15,1,Tier 2 Tech,9.92
STU-2473,Information Science,7.17,54,73,3,0,257,4,1,58,16.32,0,Unplaced,0.0
STU-2474,Computer Science,7.81,57,77,1,1,22,0,0,81,70.78,1,Tier 2 Tech,11.89
STU-2475,Electronics & Communication,8.09,65,65,1,1,125,0,2,62,76.35,1,Tier 2 Tech,11.13
STU-2476,Mechanical Engineering,7.04,90,56,1,2,284,1,1,74,70.08,1,Tier 2 Tech,8.94
STU-2477,Mechanical Engineering,7.64,72,76,6,0,85,0,1,73,72.97,1,Tier 2 Tech,13.85
STU-2478,Mechanical Engineering,5.0,54,38,1,0,229,0,1,54,49.21,0,Unplaced,0.0
STU-2479,Information Science,6.88,89,61,4,3,14,0,2,64,90.19,1,Tier 2 Tech,17.94
STU-2480,Mechanical Engineering,8.1,82,81,1,0,74,0,3,100,70.38,1,Tier 2 Tech,13.6
STU-2481,Computer Science,6.52,79,54,3,0,67,1,1,76,49.95,0,Unplaced,0.0
STU-2482,Information Science,7.66,82,89,2,0,0,0,2,71,76.31,1,Tier 2 Tech,13.45
STU-2483,Computer Science,8.09,100,88,1,0,64,0,0,95,83.31,1,Tier 2 Tech,8.4
STU-2484,Computer Science,7.22,100,54,1,3,50,0,2,69,87.44,1,Tier 2 Tech,9.39
STU-2485,Information Science,7.79,62,64,1,0,121,0,2,72,67.19,1,Tier 2 Tech,13.13
STU-2486,Information Science,6.54,94,41,1,2,306,2,0,85,57.58,1,Tier 3 Enterprise,7.94
STU-2487,Electronics & Communication,7.37,77,63,1,3,9,2,2,69,45.46,0,Unplaced,0.0
STU-2488,Information Science,8.27,78,85,3,1,43,0,0,65,78.15,1,Tier 2 Tech,16.77
STU-2489,Information Science,7.77,48,70,1,0,64,0,1,46,60.39,1,Tier 3 Enterprise,5.36
STU-2490,Computer Science,6.95,69,72,0,0,66,0,2,62,61.08,1,Tier 3 Enterprise,6.17
STU-2491,Information Science,7.85,60,59,1,1,163,0,3,62,77.79,1,Tier 2 Tech,13.53
STU-2492,Computer Science,8.39,83,87,1,0,64,0,1,75,76.19,1,Tier 2 Tech,14.85
STU-2493,Computer Science,5.35,86,49,5,1,3,1,0,66,52.33,0,Unplaced,0.0
STU-2494,Electronics & Communication,8.87,42,83,1,0,136,0,1,99,63.05,1,Tier 3 Enterprise,6.75
STU-2495,Electronics & Communication,7.23,71,68,1,2,237,0,1,61,79.92,1,Tier 2 Tech,15.9
STU-2496,Electronics & Communication,8.07,87,63,1,1,79,0,2,90,69.11,1,Tier 2 Tech,8.25
STU-2497,Information Science,8.92,69,71,4,1,95,0,2,76,92.84,1,Tier 2 Tech,17.44
STU-2498,Information Science,6.09,82,70,2,2,19,1,2,83,67.48,1,Tier 2 Tech,8.7
STU-2499,Civil Engineering,6.82,76,70,3,0,27,0,2,82,66.76,1,Tier 3 Enterprise,5.9
STU-2500,Information Science,7.28,76,80,1,0,29,0,3,47,72.83,1,Tier 2 Tech,17.2
STU-2501,Information Science,6.74,68,69,1,0,61,0,2,73,69.7,1,Tier 2 Tech,12.88
STU-2502,Computer Science,9.51,54,89,1,0,289,2,1,70,46.4,0,Unplaced,0.0
STU-2503,Computer Science,6.66,56,48,1,1,81,0,4,60,64.14,1,Tier 3 Enterprise,4.25
STU-2504,Information Science,6.99,81,65,0,0,23,1,2,79,53.25,0,Unplaced,0.0
STU-2505,Information Science,7.82,72,74,4,0,34,0,1,94,78.96,1,Tier 2 Tech,10.29
STU-2506,Electronics & Communication,6.28,70,81,4,3,53,2,2,45,47.74,0,Unplaced,0.0
STU-2507,Information Science,7.16,66,76,7,0,107,1,2,67,62.18,1,Tier 3 Enterprise,6.31
STU-2508,Electronics & Communication,7.95,67,90,5,1,63,0,2,59,80.84,1,Tier 2 Tech,8.88
STU-2509,Mechanical Engineering,7.23,86,75,3,0,54,1,2,74,64.15,1,Tier 3 Enterprise,5.69
STU-2510,Mechanical Engineering,7.5,67,64,5,0,91,0,3,70,76.63,1,Tier 2 Tech,11.29
STU-2511,Electronics & Communication,7.02,53,69,0,1,30,0,1,66,58.69,1,Tier 3 Enterprise,7.26
STU-2512,Artificial Intelligence & Machine Learning,5.93,82,61,1,2,9,0,3,82,77.84,1,Tier 2 Tech,9.1
STU-2513,Computer Science,7.95,69,66,4,0,2,0,3,93,73.95,1,Tier 2 Tech,14.83
STU-2514,Computer Science,9.53,72,84,1,0,31,0,3,100,77.16,1,Tier 2 Tech,12.07
STU-2515,Computer Science,7.62,94,70,0,0,10,1,2,65,59.53,1,Tier 3 Enterprise,6.35
STU-2516,Electronics & Communication,7.85,71,90,1,0,45,1,2,52,53.53,0,Unplaced,0.0
STU-2517,Civil Engineering,8.36,76,58,2,0,163,0,1,80,75.67,1,Tier 2 Tech,10.06
STU-2518,Computer Science,6.2,55,73,0,1,138,1,1,93,53.35,0,Unplaced,0.0
STU-2519,Artificial Intelligence & Machine Learning,9.47,68,78,4,0,103,0,3,83,92.11,1,Tier 2 Tech,14.1
STU-2520,Computer Science,7.82,80,60,2,1,210,0,1,93,76.87,1,Tier 2 Tech,14.74
STU-2521,Artificial Intelligence & Machine Learning,9.4,50,98,4,1,36,2,1,71,62.47,1,Tier 3 Enterprise,4.28
STU-2522,Information Science,6.79,74,73,3,0,237,0,0,66,82.31,1,Tier 2 Tech,16.24
STU-2523,Computer Science,9.6,73,100,3,0,56,0,3,75,91.61,1,Tier 2 Tech,16.61
STU-2524,Information Science,8.45,72,87,1,3,56,1,4,70,77.45,1,Tier 2 Tech,8.64
STU-2525,Computer Science,8.21,86,98,2,0,57,0,2,81,83.25,1,Tier 2 Tech,14.03
STU-2526,Computer Science,7.86,76,80,4,1,11,0,3,85,86.53,1,Tier 2 Tech,13.94
STU-2527,Computer Science,7.33,92,69,2,0,407,0,0,86,78.69,1,Tier 2 Tech,8.12
STU-2528,Mechanical Engineering,8.92,58,86,1,1,16,0,2,80,70.86,1,Tier 2 Tech,11.42
STU-2529,Information Science,7.75,73,86,3,0,45,3,1,76,35.16,0,Unplaced,0.0
STU-2530,Computer Science,5.44,73,47,4,0,42,0,2,83,69.65,1,Tier 2 Tech,17.69
STU-2531,Electronics & Communication,6.37,57,56,3,0,8,0,2,50,58.42,1,Tier 3 Enterprise,6.22
STU-2532,Electronics & Communication,7.4,85,68,1,0,18,0,3,76,70.18,1,Tier 2 Tech,17.33
STU-2533,Computer Science,7.94,100,54,4,2,5,0,0,74,90.62,1,Tier 2 Tech,14.76
STU-2534,Information Science,7.54,71,73,0,1,38,0,1,76,73.8,1,Tier 2 Tech,8.28
STU-2535,Computer Science,8.94,79,64,2,0,221,0,1,72,83.59,1,Tier 1 Product,19.87
STU-2536,Computer Science,5.45,73,56,3,1,45,0,1,79,67.4,1,Tier 2 Tech,15.22
STU-2537,Electronics & Communication,7.76,62,82,1,2,14,0,3,67,78.79,1,Tier 2 Tech,13.55
STU-2538,Computer Science,5.6,46,52,5,1,114,0,1,87,64.37,1,Tier 3 Enterprise,4.51
STU-2539,Information Science,8.44,62,96,1,0,480,1,0,79,65.5,1,Tier 3 Enterprise,6.46
STU-2540,Electronics & Communication,7.5,52,57,1,2,29,2,4,75,42.96,0,Unplaced,0.0
STU-2541,Computer Science,8.06,95,88,1,0,36,2,3,65,44.77,0,Unplaced,0.0
STU-2542,Electronics & Communication,6.65,70,71,1,1,392,0,1,83,75.14,1,Tier 2 Tech,16.1
STU-2543,Computer Science,9.01,67,66,2,1,21,0,1,76,83.65,1,Tier 2 Tech,15.53
STU-2544,Artificial Intelligence & Machine Learning,8.75,84,100,3,2,78,1,1,64,89.53,1,Tier 2 Tech,10.46
STU-2545,Information Science,8.24,56,77,3,2,30,0,2,73,84.44,1,Tier 2 Tech,10.58
STU-2546,Mechanical Engineering,7.46,61,62,3,2,296,0,1,81,82.5,1,Tier 2 Tech,17.68
STU-2547,Electronics & Communication,8.24,72,63,0,0,439,1,2,80,56.83,1,Tier 3 Enterprise,7.55
